Janet N.,5.0 star rating,05/13/20, Best purchase I’ve ever made ," Since I’ve started using Athletic Greens I feel better, sleep better and my energy level has definitely increased. It’s so easy to use & tastes great. Having all these benefits without a doubt justifies the costs. Can’t imagine starting my day without this! "
Ava L.,5.0 star rating,05/13/20, pricey but worth it! , definitely not cheap but definitely works! 
Jairemy D.,5.0 star rating,05/13/20, Great addition , Love how I feel on AG 
Kimberly G.,5.0 star rating,05/13/20, Awesomely energizing , I look forward to my morning routine with athletic greens! Gets me going with my workout! Love them. 
Todd C.,5.0 star rating,05/13/20, Green power ," I've been taking Athletic Greens for almost two years. I have lost weight and have been able to get off of all my medication. The last time I went to the doctor, he did my blood work a few weeks before I went. He said everything looked great, he said I will renew your meds. I said I hadn't taken them in at least a year. Be asked what I had been do...Read MoreRead more about review stating Green powering. I told him taking Athletic Greens twice a day and being more conscious of what I eat. He said keep doing what you're doing. I am in no way advocating that you get off your meds, this is just what happened to work out for me. Read LessRead less about review stating Green power"
Chris H.,5.0 star rating,05/13/20, Feeling Better! , I travel for a living and I would take a lot of supplements on the road and would have difficulty keeping them fresh. So I heard about AG on Rogan and thought the travel packs were a great idea to supplant my travel gear and insure I’m getting the proper nutrition.   So far I can tell I have an improved gut function and seem to be able to ...Read MoreRead more about review stating Feeling Better!fall asleep faster and sleep better. For a traveler that is priceless. It appears I will be a customer for along time! :)   Thank you  Chris Read LessRead less about review stating Feeling Better!
Jordan F.,5.0 star rating,05/13/20, This stuff heals , This stuff heals 
Bob K.,4.0 star rating,05/13/20, daily nutrients ," I have my ""greens"" drink every day. Ensures I am getting the daily nutrients I need. "
Joseph M.,5.0 star rating,05/13/20, Love it! , Love it! 
JAMES,5.0 star rating,05/13/20, Amazing Product ," Good Evening, Chris, I wanted to give you some feedback on how I feel about AG, As you have noted in regards to energy, craving, and a healthy gut. I have never been know to have little energy; some would say that I have too much of it. While drinking AG, I have noticed that my energy levels had even out, less spikes in my mood and more calm throu...Read MoreRead more about review stating Amazing Productghout the day. I have been doing IF since April 8th, and have used AG as a fast breaker. I feel that as a fast breaker, it gives me everything that I need that I have been missing in the 16 hours of fast, and because it tastes great, I look forward to it every mid-morning. I have had stomach issues all of my life, being in the U.S. Navy and a Flight Attendant for a major airline did not help. You ate whatever on your plate in the Navy, and if you ever been at the airport, then I don't have to say anything; you have seen the available items at any terminal. I am not saying it that overnight it stopped, but little by little, my stomach has been feeling better, and I feel better. I wanted to thank you for Athletic Greens - a great way to even out spikes of energy, a fantastic tasting fastbreak, and great for the gut. Read LessRead less about review stating Amazing Product"
Andrew S.,5.0 star rating,05/13/20, Provides great immunity - No sickness ," So far I have not been sick when others in my family all needed antibiotics. Was initially skeptical even with the great reference from Eric Cressey. After several months of taking daily, I have experienced an increase in energy and maintained my health. I am now a big believer. Wonderful product! "
Mary M.,5.0 star rating,05/13/20, I’m 72 and was convinced ," I’m 72 and was convinced by my son to use Athletic Greens. I rarely miss a day - and I believe it has greatly improved my endurance. I walk 4 plus miles a day and burn up the pickleball court. Thank you for a GOOD, HIGH QUALITY, and GOOD TASTING product. I’ve converted a fair number of others to your product. Thank you. "
Brenda H.,5.0 star rating,05/13/20, Customer service , After a bump in the road re: delay in receiving my order everything was handled professionally & I was compensated with a partial refund on a 3 bag order. I was very pleased. My next order was. as smooth as silk. I received my bags in a timely fashion. The gal was very nice & I was cracking up because the roosters were crowing in the back ...Read MoreRead more about review stating Customer serviceground. I love Athletic greens they are a great immune builder. My customer service was five star. Read LessRead less about review stating Customer service
Aundrea D.,5.0 star rating,05/13/20, Daily Tune-Up ," I've grown to love this stuff. I'll admit, my first experience with it was tough, but, after a few tweaks to my formula (I suggest 1/2 water and 1/2 alt. milk) I look forward to it every day. Seriously, I notice if I haven't had it...it's hard to pinpoint but, my body just doesn't feel quite as good if I don't kick it off with Athletic Greens. Hig...Read MoreRead more about review stating Daily Tune-Uphly recommend!! Read LessRead less about review stating Daily Tune-Up"
Leah R.,5.0 star rating,05/13/20, All days should start with AG ," Best of the best. I truly feel it has kept me healthy and running at optimal level during this crazy time. I look forward to it everyday! My BFF a bad ass front line urgent care PA just purchased her first trial and I couldn't be happier for her! Her name is Alethea Cunningham from Long Beach, NY. On behalf of us both, (two 40 something mamas) Tha...Read MoreRead more about review stating All days should start with AGnk you for helping me to be my best for my family. Read LessRead less about review stating All days should start with AG"
