Salvador A.,5.0 star rating,02/04/21, The best part of waking up is not Folgers in my cup. , I panic if I go a morning without it. Ha. It’s so good and my body knows I’m actually taking care of it now. 
Stacy C.,5.0 star rating,02/04/21, Greens ," Taste good, mixes easily, a bit grainy but it’s expected. It’s part of my daily!! "
Jesper K.,5.0 star rating,02/04/21, The missing link! , My gut and overall well-being has never felt better! 
Arianne S.,5.0 star rating,02/04/21, Athletic greens , Great taste and gives me energy I need without crashing. 
Myra C.,5.0 star rating,02/04/21, My son started me on , My son started me on Athletic Greens because we are Vegans. I feel very comfortable knowing that I am getting a great supply of daily vitamins. 
Justin T.,5.0 star rating,02/04/21, Tastes great , Tastes great 
Karel G.,5.0 star rating,02/04/21, Totally Worth It , Best Decision I’ve Made for My Health! 
Amy U.,4.0 star rating,02/04/21, Great Product but... ," I really love this product! Taste great, mixes well with just shaking no fancy containers or blenders. I add a couple of scoops of my Complement Protien powder and makes a great drink...once again all I have to do is shake...I sometimes mix it with celery juice. I'm only giving it 4 stars because of the shipping charges, for the price I would of thought that the shipping would be free. "
Mishawna C.,5.0 star rating,02/03/21, Love this product , Love this product 
Marlon S.,5.0 star rating,02/03/21," Amazing kind customer service, the "," Amazing kind customer service, the product taste amazing I'm absolutely in love with it. "
Rhonda C.,5.0 star rating,02/03/21, Love the Athletic Greens! ," I do believe my inflammation has been reduced since I started Athletic Greens. I have now bought a subscription for my daughter. Would suggest Athletic Green provides an additional discount when you add a new subscription member, because the price of the product is very high! "
Rachel D.,5.0 star rating,02/03/21, Tastes great! , Tastes great! 
Janet,5.0 star rating,02/03/21, Love My Athletic Greens , The best tasting Greens gives lots of energy! 
Wendy D.,5.0 star rating,02/03/21, Veggies made easy , This product is great because it tastes good and it is nutritious. I use it to supplement my diet. If it didn’t taste good I wouldn’t use it so I’m glad it has a good flavor. 
Lance P.,4.0 star rating,02/03/21, Replaces my multivitamin , I use athletic greens to replace my multivitamin. I think it's a good replacement. I'm concerned that some of the micronutrients are not available in every single serving. I stir my powder before each scoop. 
Kim G.,5.0 star rating,02/03/21, Amazing Product and Team ," Athletic Greens is your one stop shop to get all the ""green"" you need each day. The ordering process is super easy and the team representatives are very kind and helpful. "
Bryce S.,5.0 star rating,02/03/21, Love the greens. It’s a , Love the greens. It’s a great way to start the day! 
Flipdis7,4.0 star rating,02/03/21, I feel great throughout the day! , There's a noticeable difference in energy when drinking this. It took a month or so to actually feel it though. Would recommend 10oz of cold water to get that sweet taste and not the strong vegetable taste. 
Tommy J.,5.0 star rating,02/03/21, Everything is going well so , Everything is going well so far... 
Aislinn F.,5.0 star rating,02/03/21, Great Product! ," I've been having digestive issues for years now and Athletic Greens has been the only thing to help it. Additionally, my body feels much healthier now that I'm getting so many more nutrients with the greens! I'm able to go harder for longer on my workouts and don't feel as fatigued afterwards. "
Robert W.,5.0 star rating,02/03/21, Greens are Good ," Unlike most children I was raised on greens: spinach, collards, turnip er.al and love them to this day but the originals are hard to find. I supplement my greens with Athletic Greens in my smoothie. Great product "
Steven P.,4.0 star rating,02/03/21, Great product ," Great product and after 30 days now, really feeling much better. "
Michael T.,4.0 star rating,02/03/21, I notice a differents in , I notice a differents in my health 
Lindsay D.,5.0 star rating,02/03/21, Amazing! , I got this to help with my digestive system because I could not go regularly by myself and I tried everything from flaxseed to laxatives. I do not like taking laxative pills because they do more harm then good. When u I started taking this I started going regularly without help from laxatives or anything like that. I am so impressed with Athletic Greens! 
Kathleen F.,4.0 star rating,02/03/21, Good product , Trying to get into practice of using 
Kate P.,5.0 star rating,02/03/21, Excellent way to start the day! ," I’ve added AG to my morning smoothie of spinach, oranges and blueberries. It’s given me a great start to the day! Excellent taste! "
Josh D.,4.0 star rating,02/03/21, Athletic Greens , They’re Grrreat!!! 
Wayne M.,5.0 star rating,02/03/21, my protein shakes & AG , my protein shakes & AG meet all my nutritional needs!! 
Chien W.,5.0 star rating,02/03/21, Really good , Really good 
Lance F.,4.0 star rating,02/03/21, Just Starting , The only reason I haven't given it 5 stars is because I haven't been taking it long enough yet. The taste is great I really like that it is an all in one supplement. Still waiting to see exactly how it effects my performance. 
Brittany B.,5.0 star rating,02/03/21, Never go a day without , My Athletic greens is my best friend. I love it so much. So tasty in the am. I look forward to this each morning. It’s my favourite routine to do everyday. 
Bonnie H.,4.0 star rating,02/03/21, Good stuff , Good stuff 
John Q.,4.0 star rating,02/03/21, Quantity ," Great product. Tastes great. Only complaint, could put a little more in each bag. I do pretty level scoops and can’t make it to 30 days, let alone 31 days. "
Gary C.,5.0 star rating,02/03/21, Perfect food , Always makes me feel sharp without the jitters or anxiety. 
James R.,5.0 star rating,02/02/21, Game Changer ," After 2 months I can tell a huge difference in many areas of life- regularity, energy level, but most surprising is the mental clarity. I had no idea what I was missing until my body started receiving the proper nutrition it needed so badly. I swim 2.5 miles a day x 5 days a week and my energy level stays up all day long without any gitters or uneasy feeling. I just feel great. BTW - I just turned 50 and have never felt better. How's that for a review... "
Diana,5.0 star rating,02/01/21, Wonderful product! , I look forward to drinking my greens each morning! Not only do they taste great but I feel I am starting the day right! I have been taking them for three weeks and I definitely feel better - especially my gut health which has had some challenges as a result of family history. Everyone can benefit from these each morning! 
Jean S.,5.0 star rating,02/01/21, Love my greens! , Love my greens! 
Deborah S.,5.0 star rating,01/31/21, Love it , I like that I feel I start my day on the right foot 
